region,value
USA,13
USA,0.866121292
USA,0.062849723
USA,8
USA,2
USA,12462.5
USA,2734.199951
USA,1809.989014
USA,538.2910156
USA,100295
USA,5279
USA,987080
USA,526600
USA,38240.80078
USA,8423.200195
USA,5283.660156
USA,679
USA,254648
USA,37917
USA,5765000
USA,2065360
USA,1581.866089
USA,262.4425659
USA,1013.317261
USA,43.24150467
USA,1021.248901
USA,210.1587524
USA,28327.65625
USA,10651.68457
USA,15927.7002
USA,2797.300049
USA,2634.929932
USA,1546.660034
USA,139923
USA,15547
USA,1887670
USA,653500
USA,44589.89844
USA,8231.5
USA,7974.47998
USA,3985.030029
USA,343891
USA,67749
USA,7917990
USA,3136210
USA,1852.775269
USA,259.4536743
USA,1378.2771
USA,203.6296692
USA,1373.828613
USA,370.3806152
USA,38759.64844
USA,15395.21289
USA,64260.60156
USA,7276.100098
USA,66911.70313
USA,13118.7998
USA,364260
USA,31675
USA,6056650
USA,34337.89844
USA,5340.600098
USA,25358.4707
USA,21367.13086
USA,292772
USA,24433
USA,2271700
USA,798710
USA,169327
USA,31623
USA,89667.29688
USA,53357.10156
USA,1186380
USA,100880
USA,13369200
USA,5330300
USA,6934.631836
USA,972.9076538
USA,12846.77734
USA,3201.41333
USA,4141.140625
USA,539.4691772
USA,65286.28516
USA,22621.62891
USA,9
USA,27
USA,1
USA,6
USA,30
USA,14
USA,8
USA,21
USA,199213.4531
USA,597853.1875
USA,329372.6875
USA,988469.9375
USA,1231390
USA,292569
USA,39891
USA,163740.9063
USA,43776.89844
USA,1495880
USA,169580
USA,29800400
USA,8296400
USA,12019.72168
USA,1582.261475
USA,20111.66602
USA,2112.112549
USA,5163.580566
USA,1231.779785
USA,143568.8594
USA,46991.01563
USA,0.047605325
USA,0.06788256
USA,0.029480495
USA,0.983246744
USA,2739.220947
USA,3905.977295
USA,1696.314209
USA,56576.23438
USA,0.029049069
USA,0.046473909
USA,0.024047058
USA,0.504895926
USA,1671.489868
USA,2674.118896
USA,1383.672974
USA,29051.82227
USA,12
USA,16
USA,12
USA,20
USA,43
USA,37
USA,2
USA,50
World,0.001949793
World,0.011653981
World,312
World,3681.92041
World,7361
World,382
World,16875.33203
World,403
World,0.000387535
World,22.45550728
World,833
World,10033.09277
World,40161
World,9062.160156
World,55279.33203
World,9465.160156
World,0.001254345
World,72.51252747
World,0.072104938
World,0.007056501
World,0.019547708
World,0.164279476
World,1737
World,29557.42188
World,59160.60156
World,60726.39844
World,115794.3281
World,70205.15625
World,0.002978775
World,172.2451019
World,3826
World,43813.33984
World,113364.6016
World,91649.39844
World,227390.7969
World,161798.1563
World,0.007025359
World,405.9013977
World,0.272348136
World,0.039495584
World,0.069076717
World,0.416965902
World,14763.79199
World,90699.96094
World,193677.3281
World,134365.2031
World,409439.4688
World,296364.375
World,0.013154547
World,760.6776123
World,27255
World,155600
World,328733
World,223258
World,733918.4375
World,517408.375
World,2179.378418
World,416.4609375
World,0.020445436
World,1186.327515
World,0.683738887
World,0.118208081
World,0.182658076
World,0.878182948
World,75443.33594
World,256369.6719
World,465670.125
World,288004.875
World,1191424.25
World,808182.5625
World,3406.760498
World,631.5495605
World,0.030086037
World,1749.895386
World,109368.6641
World,330650.3438
World,759473.125
World,417137.1563
World,1937266
World,1205610.25
World,5313.068359
World,923.4397583
World,0.044808194
World,2612.253906
World,1.311625481
World,0.276584834
World,0.433701366
World,2.218316078
World,144773.3125
World,404500.6563
World,1371906
World,642786
World,3264804.75
World,1834965.75
World,8858.523438
World,1369.337036
World,0.071513012
World,4175.431641
World,269556.9063
World,625232.1875
World,1545057
World,578290
World,4773116
World,2377464.75
World,12866.10449
World,1738.099121
World,0.10185241
World,5949.197754
World,2.458329916
World,0.587087214
World,0.830420315
World,3.954709053
World,3.954709053
World,0.830420315
World,977954
World,6871649.5
World,3372727.75
World,18200.98047
World,2330.872559
World,0.127130523
World,7430.051758
World,385030.9063
World,909976.4375
World,2015333
World,977954
World,6871649.5
World,3372727.75
World,18200.98047
World,2330.872559
World,0.127130523
World,7430.051758
World,385030.9063
World,909976.4375
World,2015333
World,977954
World,6871649.5
World,3372727.75
World,18200.98047
World,2330.872559
World,0.127130523
World,7430.051758
World,385030.9063
World,909976.4375
World,2015333
World,3.954709053
World,0.830420315
World,1.377807498
World,8.64404583
World,563909.875
World,1189980.375
World,4651074
World,1920575
World,11274712
World,5224038
World,28277.88477
World,3382.36499
World,0.224432141
World,13133.63281
World,563909.875
World,1189980.375
World,4651074
World,1920575
World,11274712
World,5224038
World,28277.88477
World,3382.36499
World,0.224432141
World,13133.63281
World,563909.875
World,1189980.375
World,4651074
World,1920575
World,11274712
World,5224038
World,28277.88477
World,3382.36499
World,0.224432141
World,13133.63281
World,1.377807498
World,8.64404583
World,8.64404583
World,1.377807498
World,18
World,5
World,21
World,9
World,2
World,0.423185706
World,13
World,4
World,2128207.25
World,4795792
World,452636.5625
World,20571.45313
World,178557.3125
World,26852.87695
World,2321508.25
World,321777.75
World,14751339
World,4938023.5
World,2163060.75
World,110359.6875
World,335758.375
World,74920.35156
World,6844310.5
World,903408
World,54974524
World,21392866
World,64103.65625
World,3079.19458
World,11981.82324
World,1389.120728
World,24340.10938
World,3862.871094
World,143558.7813
World,56610.98828
World,0.248289585
World,0.046974625
World,0.123215929
World,1.130772948
World,14606.50098
World,2744.79126
World,7208.373535
World,66150.03125
World,1899034.375
World,4233878.5
World,290010.25
World,10710.29492
World,151079.6406
World,16676.31445
World,1815176.25
World,123549.2891
World,10808822
World,4906199.5
World,1599297.125
World,74616.44531
World,280087
World,39663.8125
World,5592305.5
World,410769.9375
World,44489676
World,19052422
World,50971.02734
World,2377.27124
World,7659.200195
World,480.143219
World,20239.41211
World,2108.904053
World,115571.9375
World,48999.5625
World,0.207464978
World,0.029419729
World,0.099994697
World,0.942983806
World,12192.71973
World,1729.227661
World,5855.827637
World,55235.19922
World,15
World,4
World,14
World,6
World,2
World,0.332118392
World,10
World,3
World,9
World,24
World,2
World,7
World,11
World,18
World,10
World,22
World,5416884.5
World,9950526
World,525173.1875
World,37596.48047
World,661805.5
World,131810.2188
World,3419152.75
World,436302.1875
World,35664092
World,7508336
World,4140380
World,251361.0781
World,2631635.75
World,485048.6875
World,19129770
World,2504144.5
World,188849088
World,11
World,34
World,3
World,10
World,16
World,28
World,14
World,35
World,53725152
World,155032.9531
World,9334.21875
World,95837.08594
World,8591.739258
World,71912.70313
World,13548.58203
World,521878.9688
World,160644.7656
World,0.566218078
World,0.334470868
World,0.333308727
World,3.362432718
World,33096.20703
World,19506.78906
World,19479.25977
World,196326.0469
World,4726767
World,8204416.5
World,366588.1875
World,21287.26953
World,481086.1875
World,173053.7188
World,2685216
World,251665.0938
World,21977040
World,5719586
World,2889019.75
World,146788.5781
World,2205285.75
World,559216.4375
World,16099721
World,1283185.75
World,129716784
World,45116820
World,125373.2422
World,6020.77002
World,59136.43359
World,11536.35254
World,59785.91797
World,6186.384277
World,338133.0313
World,102696.1094
World,0.518896759
World,0.237442866
World,0.276962042
World,2.409347296
World,30311.88086
World,13943.42969
World,16207.83789
World,141228.5156
